"Admin User Emails","E-mails de l'administrateur",""
"Admin empty","Page Admin vide",""
"Admin is a required field in the each row","Le champ ""Admin"" est obligatoire pour chaque ligne",""
"Administrator","Administrateur",""
"Adult","Adulte",""
"Adult Signature Required","La signature d'un adulte est requise",""
"Advanced","Avancé",""
"Advanced Attribute Properties","Propriétés des attributs avancée",""
"Advanced Braintree Settings","Paramètres avancés Braintree",""
"Advanced Fraud Protection","Protection contre la fraude Avancée",""
"Advanced Inventory","Inventaire avancée",""
"Advanced Search","Recherche avancée",""
"Advanced Settings","Paramètres avancés",""
"Advertise PayPal Credit","Faites de la publicité crédit PayPal",""
"After Adding a Product Redirect to Shopping Cart","Rediriger vers le panier après l'ajout d'un produit",""
"After Discount","Après remise",""
"After number of attempts to login","Après un nombre de tentatives de connexion",""
"After selecting a new media storage location, press the Synchronize button to transfer all media to that location. Media will not be available in the new location until the synchronization process is complete.","Après la sélection d'un nouvel emplacement de stockage des médias, appuyez sur le bouton ""Synchroniser"" pour transférer tous les médias à cet endroit. Les médias ne seront pas disponibles dans le nouvel emplacement jusqu'à ce que le processus de synchronisation soit terminée.",""
"Agreement Information","Information de l'entente",""
"Alert Email Sender","Expéditeur du mail d'alerte",""
"Alert subscription has been saved.","L'inscription à l'alerte a été enregistrée.",""
"All","Tous",""
"All","Tout",""
"All Allowed Countries","Tous les pays autorisés",""
"All Cache","Tout le cache",""
"All Countries","Tous les pays",""
"All Files","Tous les fichiers",""
"All Pages","Toutes les pages",""
"All Product Types","Tous les types de produits",""
"All Reviews","Tous les avis",""
"All Reviews of Customer `%1`","Tous les avis du client '%1'",""
"All Reviews of Product `%1`","Tous les avis pour le produit '%1'",""
"All Store Views","Toutes les vues magasin",""
"All Websites","Tous les sites web",""
"All countries","Tous les pays",""
"All products","Tous les produits",""
"All products - recently added products, New products - products marked as new","Tous les produits - produits ajoutés récemment, Nouveaux produits - produits marqués comme nouveau",""
"All the address information matched","Vérification de toutes les informations de l'adresse",""
"All valid rates have been saved.","Tous les taux valides ont été enregistrés.",""
"Allow","Autoriser",""
"Allow Alert When Product Comes Back in Stock","Autoriser l'alerte de disponibilité de produit.",""
"Allow Alert When Product Price Changes","Autoriser l'alerte de changement de prix.",""
"Allow All Products per Page","Autoriser tous les produits par page",""
"Allow Cookies","Autoriser les cookies",""
"Allow Countries","Autoriser les pays",""
"Allow Duplicate Cards","Permettre de dupliquer les cartes",""
"Allow Dynamic Media URLs in Products and Categories","Autoriser les URLs de media dynamiques dans les produits et catégories",""
"Allow Gift Messages for Order Items","Autoriser les messages cadeau pour chaque article",""
"Allow Gift Messages on Order Level","Autoriser les messages cadeau au niveau de la commande",""
"Allow Guest Checkout","Autoriser le passage de commande en tant qu'invité",""
"Allow Guest Subscription","Autoriser l'inscription des invités",""
"Allow Guests to Write Reviews","Autoriser les invités à écrire des avis",""
"Allow HTML Tags on Storefront","Permettre les balises HTML sur le magasin",""
"Allow Multiple Boxes for Shipping.","Autoriser plusieurs colis pour l'expédition.",""
"Allow Qty Below 0","Autoriser les quantités négatives",""
"Allow Qty Below 0 and Notify Customer","Autoriser les quantités négatives et prévenir le client",""
"Allow Reorder","Autoriser le renouvellement de commande",""
"Allow Shipping to Multiple Addresses","Autoriser la livraison à plusieurs adresses",""
"Allow Symlinks","Autoriser les liens symboliques",""
"Allow for Guests","Autoriser pour les invités",""
"Allow in Billing Agreement Wizard","Autoriser dans l'assistant d'entente de facturation",""
"Allow to Choose State if It is Optional for Country","Afficher l'état s'il n'est pas obligatoire",""
"Allow to Edit Shipping Address Entered During Checkout on PayPal Side","Permet la modification de l'adresse de livraison entré au cours de Checkout du côté de PayPal",""
"Allowed Credit Card Types","Types de cartes de crédit autorisées",""
"Allowed Currencies","Devises autorisées",""
"Allowed Errors Count","Nombre d'erreur admise",""
"Allowed IPs (comma separated)","IPs autorisées (séparées par des virgules)",""
"Allowed Methods","Modes de livraison autorisés",""
"Allowed file types *.css.","Types de fichiers autorisés : *.css.",""
"Allowed file types *.js.","Types de fichiers autorisés : *.js.",""
"Allowed file types: ICO, PNG, GIF, JPG, JPEG, APNG, SVG. Not all browsers support all these formats!","Types de fichiers autorisés : ICO, PNG, GIF, JPEG, APNG, SVG. Attention, certains formats ne sont pas supportés par certains navigateurs.",""
"Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in width/height fields below.","Types de fichiers autorisés: JPG, JPEG, GIF, PNG. Pour optimiser le logo pour des écrans haute résolution, télécharger une image 3 fois plus grande que la taille normal, puis spécifier les dimensions de la taille normale dans les champs ""Largeur"" et ""Hauteur"" ci-dessous.",""
"Allows customers to stay logged in when switching between different stores.","Permet aux clients de rester connectés s'ils basculent entre les différents magasins.",""
"Allows use fallback logic for replacing swatch image with product swatch or base image","Utilisez la logique de fallback pour remplacer l'image de swatch avec le scatch du produit ou l'image de base",""
"Alphabetical","Alphabétique",""
"Alphanumeric","Alphanumérique",""
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Les caractères alphanumériques, les tirets et les underscores sont recommandés pour les noms de fichiers. Les caractères impropres seront remplacés par des underscores.",""
"Also affects mini-shopping cart.","Affecte également le panier de mini-achats.",""
"Alt Text","Texte alternatif",""
"Alternative text for next link in pagination menu. If empty, default arrow image will used.","Texte alternatif pour le lien « suivant » dans le menu de pagination. Si vous le laissez vide, c'est la flêche par défaut qui sera utilisée.",""
"Alternative text for previous link in pagination menu. If empty, default arrow image will used.","Texte alternatif pour le lien « précédent » dans le menu de pagination. Si vous le laissez vide, c'est la flêche par défaut qui sera utilisée.",""
"Always","Toujours",""
"Always (during development)","Toujours (pendant le developpement)",""
"Always optional.","Toujours optionnel.",""
"Amount","Montant",""
"Amount: %1.","Montant : %1.",""
"Amounts","Montants",""
"An amount of %1 will be captured after being approved at the payment gateway.","Un montant de %1 sera capturé après l'aprobation de la passerelle de paiement.",""
"An attribute code must not be more than %1 characters.","Un code d'attribut ne doit pas contenir plus de %1 caractères.",""
"An attribute group named \/name/\"" already exists\"".""","Un groupe d'attributs nommé \/name\/"" existe déjà\"".""",""
"An attribute has been removed. This attribute will no longer appear in your configurations.","Un attribut a été supprimé. Cet attribut n'apparaître plus dans vos configurations.",""
"An attribute set named ""%1"" already exists.","Un groupe d'attribut nommé ""%1"" existe déjà.",""
"An attribute set named '%1' already exists.","Un groupe d'attributs nommé '%1' existe déjà.",""
"An attribute with the same code (%1) already exists.","Un attribut avec le même code (%1) existe déjà.",""
"An attribute with this code already exists.","Un attribut avec ce code existe déjà.",""
"An error occurred","Une erreur est survenue",""
"An error occurred validating the nonce","Une erreur est survenue lors de la validation du nom occasionnel",""
"An error occurred while clearing the JavaScript/CSS cache.","Erreur lors de la purge du cache javascript/CSS.",""
"An error occurred while clearing the image cache.","Erreur lors de la purge du cache des images.",""
"An error occurred while creating shipping label.","Erreur lors de la création de l'étiquette de livraison.",""
"An error occurred while deleting this role.","Erreur lors de la suppression de ce rôle.",""
"An error occurred while disabling cache.","Une erreur s'est produite pendant la désactivation du cache.",""
"An error occurred while enabling cache.","Une erreur s'est produite pendant l'activation du cache.",""
"An error occurred while loading this tax rate.","Une erreur s'est produite lors du chargement de ce taux de taxe.",""
"An error occurred while refreshing cache.","Une erreur s'est produite pendant le rafraîchissement du cache.",""
"An error occurred while saving account.","Erreur lors de la sauvegarde du compte.",""
"An error occurred while saving this role.","Erreur lors de la sauvegarde de ce rôle.",""
"An error occurred while showing the product views report. Please review the log and try again.","Une erreur s'est produite lors de l'affichage du rapport des produits vus. Veuillez vérifier le journal des erreurs et essayez à nouveau.",""
"An error occurred. The email template can not be opened for preview.","Une erreur s'esr produite. Le gabarit d'e-mail ne peut pas être ouvert pour l'aperçu.",""
"An item object is not specified.","L'objet item n'est pas spécifié.",""
"An item option with code %1 already exists.","Une option article avec le code %1 existe déjà.",""
"Anchor Categories","Catégorie ancrée",""
"Anchor Custom Text","Présenter un texte personnalisé",""
"Anchor Custom Title","Présenter un titre personnalisé",""
"Anchor Text for Next","Texte d'ancrage pour Suivant",""
"Anchor Text for Previous","Texte d'ancrage pour Précédent",""
"Anchor symbol (#) is not supported in request path.","Le symbole Ancre (""#"") n'est pas pris supporté dans le chemin de la requête.",""
"Anchor symbol (#) is not supported in url rewrite suffix.","Le symbole Ancre (""#"") n'est pas pris supporté dans le suffixe de la réécriture d'URL.",""
"Any","Tous",""
"Append Comments","Ajouter les commentaires",""
"Applied","Appliqué",""
"Applied Coupon","Coupons utilisés",""
"Applies to Any of the Specified Order Statuses except canceled orders","Applique à tous les statuts de commande spécifiés hormis les commandes annulées.",""
"Apply","Appliquer",""
"Apply Coupon Code","Appliquer un bon de réduction",""
"Apply Customer Tax","Appliquer la taxe client",""
"Apply Discount","Appliquer la Remise",""
"Apply Discount Code","Appliquer Code de Réduction",""
"Apply Discount On Prices","Appliquer la remise sur les prix",""
"Apply Rules","Appliquer les règles",""
"Apply Tax On","Appliquer la taxe sur",""
"Apply Tax To FPT","Appliquer la taxe au TFP",""
"Apply To","S'applique à",""
"Apply as fixed amount","Remise d'un montant fixe",""
"Apply as percentage of original","En pourcentage du prix d'origine",""
"Apply custom Shipping Policy","Appliquer des conditions de livraison personnalisées",""
"Apply discount on price including tax is calculated based on store tax if ""Apply Tax after Discount"" is selected.","Appliquer la remise sur les prix TTC est calculé sur la base de la taxe du magasin si ""Appliquer les taxes après la remise"" est sélectionné.",""
"Apply single price to all SKUs","Appliquer un prix unique à toutes les REF",""
"Apply single quantity to each SKUs","Appliquer la quantité unique à chaque REF",""
"Apply single set of images to all SKUs","Appliquer seulement le groupe d'images à toutes les REF",""
"Apply the rule only if the following conditions are met (leave blank for all products).","Appliquer la règle uniquement si les conditions suivantes sont remplies (laisser vide pour tous les produits).",""
"Apply the rule only to cart items matching the following conditions (leave blank for all items).","Appliquer la règle uniquement aux articles du panier qui correspondant aux conditions suivantes (laisser vide pour tous les articles).",""
